,admin4
69733,66063
69734,66109
69735,66115
69736,66127
69737,66161
69738,66170
69739,66175
69740,66182
69741,66186
69742,66190
69785,69005
69786,69020
69787,69071
69788,69095
69789,69118
69790,69131
69791,69165
69792,69168
69793,69172
69797,69296
69798,70002
69799,70004
69800,70016
69801,70026
69802,70031
69803,70045
69804,70050
69805,70058
69806,70059
69807,70062
69808,70076
69809,70101
69810,70120
69811,70122
69812,70125
69813,70140
69814,70151
69815,70168
69816,70174
69817,70176
69818,70195
69819,70206
69820,70233
69821,70247
69822,70252
69823,70257
69824,70265
69825,70275
69826,70283
69827,70307
69828,70309
69829,70318
69830,70327
69831,70350
69832,70353
69833,70364
69834,70366
69835,70373
69836,70410
69837,70478
69838,70479
69839,70487
69840,70492
69841,70510
69842,70512
69843,70518
69844,70525
69845,70528
69846,70539
69847,70572
69848,70575
69849,70579
69850,71002
69851,71003
69853,71043
69858,71149
69860,71196
69861,71205
69862,71217
69863,71221
69865,71234
69867,71277
69869,71294
69871,71351
69872,71373
69876,71444
69877,71471
69878,71487
69882,71514
69886,71580
69887,71585
69907,73024
69908,73028
69909,73036
69910,73048
69911,73071
69912,73074
69913,73082
69914,73083
69915,73101
69916,73116
69917,73121
69919,73150
69920,73154
69921,73173
69922,73178
69924,73222
69925,73229
69926,73235
69927,73250
69928,73253
69929,73259
69930,73269
69931,73278
69932,73281
69933,73324
69934,73328
69935,74002
69936,74008
69937,74013
69938,74019
69939,74032
69940,74040
69941,74043
69942,74045
69943,74061
69944,74065
69945,74077
69946,74089
69947,74095
69948,74099
69949,74148
69950,74212
69951,74221
69952,74250
69953,74252
69954,74254
69955,74260
69956,74273
69958,74279
69959,74297
70159,83001
70160,83014
70161,83035
70162,83062
70163,83093
70164,83113
70165,83129
70166,83138
70167,83152
70168,83154
70169,84006
70170,84043
70171,84076
70172,84109
70173,84118
70174,84123
70175,84151
70225,88065
70273,90027
70274,90041
70275,90042
70276,90078
70277,90079
70278,90082
70279,90085
70280,90097
70293,04242
70294,04207
70295,04204
70296,04181
70297,04180
70298,04122
70299,04099
70300,04095
70301,04092
70302,04079
70303,04070
70304,04049
70305,04041
70306,04040
70307,04035
70308,04022
70309,04009
70310,04001
70311,38355
70312,01407
70313,01385
70314,01361
70316,01331
70317,01313
70319,01297
70320,01276
70321,01263
70322,01255
70323,01245
70324,01240
70325,01189
70326,01184
70327,01156
70328,01128
70329,01112
70330,01101
70331,01100
70332,01099
70334,01090
70335,01088
70336,01079
70337,01011
70338,01009
70339,01004
70340,01002
70387,05184
70388,05181
70389,05168
70390,05157
70391,05124
70392,05103
70393,05099
70394,05070
70395,05063
70396,05048
70397,05036
70398,05014
70399,05009
70400,05006
70401,06148
70402,06144
70403,06128
70404,06122
70405,06117
70406,06114
70407,06106
70408,06099
70409,06081
70410,06079
70411,06075
70412,06057
70413,06042
70414,06014
70415,06009
70416,06006
70417,06001
70418,07319
70419,07279
70420,07266
70421,07241
70423,07162
70424,07151
70425,07140
70426,07123
70427,07099
70428,07088
70429,07084
70430,07083
70431,07062
70432,07038
70433,07009
70464,09252
70465,09239
70466,09237
70469,09230
70476,09193
70493,09078
70500,09020
70505,11156
70521,30310
70529,34054
70710,66168
70711,66137
70712,66090
70713,66048
70714,66016
70716,69290
70717,70406
70724,83133
70725,84053
70840,52124
