type_rj;code_rj;libelle;insee_commune;nom_commune;x_rj;y_rj;milieu_recepteur;derniere_annee;code_step;nom_step;nature_reseau;capacite;traitement_principal;debit_nominal_tps_sec;debit_nominal_tps_pluie;charge_nominale_dbo5;charge_nominale_dco;charge_nominale_mes;insee_commune_step;nom_commune_step;code_mo;siret_mo;nom_mo;x_step;y_step
RJ;0547309V0011;TOMBEBOEUF;47071;Coulx;498549;6380180;R;;0547309V001;TOMBEBOEUF;Separatif;400;Secondaire bio (Ntk);60;;;;;47309;Tombeb½uf;47001006A;2.55E+13;SYNDICAT EAU47 ;498473;6380260
RJ;0517448V0031;TONNAY BOUTONNE;17448;Tonnay-Boutonne;412724;6547150;R;;0517448V003;TONNAY BOUTONNE;Separatif;1985;Secondaire bio (Ntk, Ngl et Pt phy-chi);297;;;;;17448;Tonnay-Boutonne;17415003B;2.52E+13;EAU 17 SERVICE ASSAINISSEMENT GESTION PUBLIQUE;412416;6548340
RJ;0517449V0041;TONNAY CHARENTE 2;17449;Tonnay-Charente;397297;6545030;R;;0517449V004;TONNAY CHARENTE 2;Separatif;9500;Secondaire bio (Ntk, Ngl et Pt phy-chi);1741;;;;;17449;Tonnay-Charente;17415003B;2.52E+13;EAU 17 SERVICE ASSAINISSEMENT GESTION PUBLIQUE;397165;6545140
RJ;0547310V0021;TONNEINS 2;47310;Tonneins;484285;6369910;R;;0547310V002;TONNEINS;Mixte;15500;Secondaire bio (Ntk, Ngl et Pt bio);1840;4615;;;;47310;Tonneins;47157097A;2.00E+13;COMMUNAUTE D'AGGLOMERATION VAL DE GARONNE AGGLOMERATION;484758;6370160
RJ;0516382V0011;TORSAC;16382;Torsac;483597;6499660;F;;0516382V001;TORSAC;Separatif;270;Secondaire bio (Ntk);40;;;;;16382;Torsac;16015067A;2.00E+13;GRAND ANGOULEME ;483597;6499660
RJ;0565446V0011;TOSTAT (LOTISSEMENT O.P.H.L.M.);65446;Tostat;464223;6252520;R;;0565446V001;TOSTAT (LOTISSEMENT O.P.H.L.M.);;200;Secondaire bio (Ntk);30;;;;;65446;Tostat;65446000A;2.17E+13;COMMUNE DE TOSTAT ;464237;6252520
RJ;0582182V0011;TOUFFAILLES;82182;Touffailles;544327;6354300;R;;0582182V001;TOUFFAILLES;Separatif;60;Secondaire bio (Ntk);7.2;;;;;82182;Touffailles;82182000A;2.18E+13;COMMUNE DE TOUFFAILLES ;544276;6354350
RJ;0532448V0011;TOUGET;32448;Touget;531578;6289890;R;;0532448V001;TOUGET;Separatif;270;Secondaire bio (Ntk);27;;;;;32448;Touget;32249020A;2.00E+13;COMMUNAUTE DE COMMUNES BASTIDES DE LOMAGNE;531659;6289840
RJ;0531555V0121;TOULOUSE (FRANCAZAL.ARMEE DE TERRE);31433;Portet-sur-Garonne;568529;6272420;R;;0531555V012;TOULOUSE (FRANCAZAL Lavalin);;2000;Secondaire bio (Ntk);600;;;;;31433;Portet-sur-Garonne;31555000A;2.13E+13;COMMUNE DE TOULOUSE ;568499;6272440
RJ;0531555V0131;TOULOUSE (FRANCAZAL.BOMAP);31555;Toulouse;568612;6273370;R;;0531555V013;TOULOUSE (FRANCAZAL.BOMAP);;600;Secondaire bio (Ntk);120;;;;;31555;Toulouse;31555000A;2.13E+13;COMMUNE DE TOULOUSE ;568608;6273370
RJ;0531555V0181;TOULOUSE (GINESTOUS G1);31555;Toulouse;571030;6282470;R;;0531555V018;TOULOUSE (Ginestous);Separatif;950000;Secondaire bio (Ntk);125000;160000;;;;31555;Toulouse;31555472B;2.43E+13;TOULOUSE METROPOLE ;572278;6282390
RJ;0531555V0181;TOULOUSE (GINESTOUS G1);31555;Toulouse;571030;6282470;R;1999;0531555V001;TOULOUSE (GINESTOUS G1);;400000;;;;;;;31555;Toulouse;31555000A;2.13E+13;COMMUNE DE TOULOUSE ;572275.75;6282359.5
RJ;0546320V0011;TOUR DE FAURE (Bourg);46320;Tour-de-Faure;595493;6374760;F;;0546320V001;TOUR DE FAURE (Bourg);Separatif;130;Secondaire bio (Ntk);20;;;;;46320;Tour-de-Faure;46173001A;2.55E+13;S.I.A.E.P. DU BOURNAC ;595636;6375260
RJ;0565447V0021;TOURNAY;65447;Tournay;475745;6236130;R;;0565447V002;TOURNAY;Separatif;1500;Secondaire bio (Ntk);300;;;;;65447;Tournay;65447000A;2.17E+13;COMMUNE DE TOURNAY ;475722;6236130
RJ;0532452V0021;TOURNECOUPE;32452;Tournecoupe;523690;6309820;R;;0532452V002;TOURNECOUPE;Separatif;180;Secondaire bio (Ntk);27;;;;;32452;Tournecoupe;32452000A;2.13E+13;COMMUNE DE TOURNECOUPE ;523715;6309800
RJ;0512282V0011;TOURNEMIRE (Bourg);12282;Tournemire;701195;6319040;R;;0512282V001;TOURNEMIRE (Bourg);Separatif;750;Secondaire bio (Ntk);110;;;;;12282;Tournemire;12282000A;2.11E+13;COMMUNE DE TOURNEMIRE ;701134;6319010
RJ;0515238V0011;TOURNEMIRE (BOURG);15238;Tournemire;659605;6439220;F;;0515238V001;TOURNEMIRE (BOURG);Unitaire;100;Primaire decantation (Decanteur Primaire;15;;;;;15238;Tournemire;15219001A;2.42E+13;COMMUNAUTE DE COMMUNES DU PAYS DE SALERS ;659614;6439250
RJ;0547312V0021;TOURNON 2;47312;Tournon-d'Agenais;540060;6368420;R;;0547312V002;TOURNON d'AGENAIS 2;Mixte;1900;Secondaire bio (Ntk et Pt bio);293;487;;;;47312;Tournon-d'Agenais;47001006A;2.55E+13;SYNDICAT EAU47 ;540092;6368680
RJ;0516383V0021;TOURRIERS;16383;Tourriers;481754;6525010;F;;0516383V002;TOURRIERS;;680;Secondaire bio (Ntk);81.6;;;;;16383;Tourriers;16383005A;2.00E+13;COEUR DE CHARENTE ;481725;6525010
RJ;0524555V0011;TOURTOIRAC;24555;Tourtoirac;546800;6465040;R;;0524555V001;TOURTOIRAC;Separatif;450;Secondaire bio (Ntk);68;;;;;24555;Tourtoirac;24547046A;2.00E+13;COMMUNAUTE DE COMMUNES DU TERRASSONNAIS EN PERIGORD NOIR THENON HAUTEFORT;546840;6465010
RJ;0547313V0011;TOURTRES Bourg;47313;Tourtres;495220;6381720;R;;0547313V001;TOURTRES Bourg;Separatif;20;Secondaire bio (Ntk);3;;;;;47313;Tourtres;47001006A;2.55E+13;SYNDICAT EAU47 ;495450;6381800
RJ;0509314V0011;TOURTROL (COMMUNALE );9314;Tourtrol;601852;6219860;R;;0509314V001;TOURTROL (COMMUNALE );Separatif;100;Secondaire bio (Ntk et Pt bio);15;30;;;;9314;Tourtrol;09272001A;2.51E+13;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;601877;6219840
RJ;0531558V0011;TOUTENS;31558;Toutens;598285;6265490;R;;0531558V001;TOUTENS;;250;Secondaire bio (Ntk);37;49;;;;31558;Toutens;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;598300;6265400
RJ;0516025V0011;TOUVERAC (BAIGNES SAINTE RADEGONDE);16384;Touverac;447495;6481010;R;;0516025V001;TOUVERAC (BAIGNES SAINTE RADEGONDE);Pseudo-separatif;1000;Secondaire bio (Ntk);150;;;;;16384;Touverac;16025000A;2.12E+13;COMMUNE DE BAIGNES SAINTE RADEGONDE ;447315;6481170
RJ;0546321V0011;TOUZAC;46321;Touzac;545560;6378730;F;;0546321V001;TOUZAC;Separatif;650;Secondaire bio (Ntk);97;;;;;46321;Touzac;46231001D;2.00E+13;SYNDICAT AQUARESO ;545615;6378720
RJ;0565450V0011;TRAMEZAIGUES (COMMUNALE);65450;Tramezaïgues;478056;6192640;R;;0565450V001;TRAMEZAIGUES (COMMUNALE);;150;Primaire bio simple (Decanteur Digesteur;23;;;;;65450;Tramezaïgues;65450000A;2.17E+13;COMMUNE DE TRAMEZAIGUES ;478045;6192620
RJ;0581303V0011;TREBAS;81303;Trebas;657913;6316140;R;;0581303V001;TREBAS;;750;Secondaire bio (Ntk);112;;;;;81303;Trebas;81303000A;2.18E+13;COMMUNE DE TREBAS ;658928;6317450
RJ;0519269V0011;TREIGNAC;19269;Treignac;605425;6493860;R;;0519269V001;TREIGNAC;Mixte;3000;Secondaire bio (Ntk);450;;;;;19269;Treignac;19269000A;2.12E+13;COMMUNE DE TREIGNAC ;605369;6493870
RJ;0524557V0031;TRELISSAC (LES GARENNES NOUVELLE);24557;Trelissac;526215;6456930;R;;0524557V003;TRELISSAC (LES GARENNES NOUVELLE);Separatif;10000;Secondaire bio (Ntk, Ngl et Pt phy-chi);1866;3200;;;;24557;Trelissac;24322050A;2.00E+13;CA LE GRAND PERIGUEUX ;526184;6457190
RJ;0524558V0011;TREMOLAT;24558;Tremolat;528081;6420670;F;;0524558V001;TREMOLAT;Separatif;2000;Secondaire bio (Ntk);300;;;;;24558;Tremolat;24223004A;2.00E+13;COMMUNAUTE DE COMMUNES DES BASTIDES DORDOGNE-PERIGORD;528320;6420680
RJ;0515240V0011;TREMOUILLE (VILLAGE DE COUDERT);15240;Tremouille;677210;6475680;R;;0515240V001;TREMOUILLE (VILLAGE DE COUDERT);Separatif;20;Secondaire bio (Ntk);2.4;;;;;15240;Tremouille;15240000A;2.12E+13;COMMUNE DE TREMOUILLE ;677205;6475770
RJ;0512283V0031;TREMOUILLES (Bourg);12283;Tremouilles;672023;6349610;R;;0512283V003;TREMOUILLES (Bourg);;200;Secondaire bio (Ntk);30;;;;;12283;Tremouilles;12283000A;2.11E+13;COMMUNE DE TREMOUILLES ;671955;6349500
RJ;0512283V0021;TREMOUILLES (PAULHE);12050;Canet-de-Salars;675641;6347180;R;;0512283V002;TREMOUILLES (PAULHE);;50;Secondaire bio (Ntk);7;;;;;12050;Canet-de-Salars;12283000A;2.11E+13;COMMUNE DE TREMOUILLES ;675526;6347120
RJ;0547315V0011;TRENTELS;47315;Trentels;530032;6372510;R;;0547315V001;TRENTELS (Bourg);Separatif;190;Secondaire bio (Ntk);28;0;;;;47315;Trentels;47001006A;2.55E+13;SYNDICAT EAU47 ;530020;6372590
RJ;0547315V0031;TRENTELS - Ladignac;47315;Trentels;532841;6374570;R;;0547315V003;TRENTELS (Ladignac);;200;Secondaire bio (Ntk);30;;;;;47315;Trentels;47001006A;2.55E+13;SYNDICAT EAU47 ;532768;6374570
RJ;0530332V0011;TREVES;30332;Treves;730642;6331140;R;;0530332V001;TREVES;Separatif;150;Secondaire bio (Ntk);22;;;;;30332;Treves;30332000A;2.13E+13;COMMUNE DE TREVES ;730705;6331160
RJ;0511400V0021;TREZIERS;11400;Treziers;615543;6217870;R;;0511400V002;TREZIERS;Separatif;150;Secondaire bio (Ntk);22.5;;;;;11400;Treziers;11400000A;2.11E+13;COMMUNE DE TREZIERS ;615536;6217850
RJ;0516387V0011;TRIAC LAUTRAIT (Communale);16387;Triac-Lautrait;456787;6513080;R;;0516387V001;TRIAC LAUTRAIT (Communale);Separatif;720;Secondaire bio (Ntk);108;;;;;16387;Triac-Lautrait;16102045A;2.00E+13;GRAND COGNAC ;457393;6513870
RJ;0565452V0011;TRIE SUR BAISE;65452;Trie-sur-Baïse;486992;6250460;R;;0565452V001;TRIE SUR BAÏSE;;1200;Secondaire bio (Ntk);180;;;;;65452;Trie-sur-Baïse;65452000A;2.17E+13;COMMUNE DE TRIE SUR BAISE ;486977;6250510
RJ;0515243V0011;TRIZAC (BOURG);15243;Trizac;663108;6461540;R;;0515243V001;TRIZAC (BOURG);Mixte;583;Secondaire bio (Ntk);350;;;;;15243;Trizac;15243000A;2.12E+13;COMMUNE DE TRIZAC ;663180;6461610
RJ;0517453V0011;TRIZAY;17453;Trizay;396458;6538460;R;;0517453V001;TRIZAY;Mixte;800;Secondaire bio (Ntk);120;;;;;17453;Trizay;17415003B;2.52E+13;EAU 17 SERVICE ASSAINISSEMENT GESTION PUBLIQUE;396476;6538500
RJ;0517453V0021;TRIZAY (Village de Montherault);17453;Trizay;396416;6539640;F;;0517453V002;TRIZAY (Village de Montherault);;600;Secondaire bio (Ntk);90;;;;;17453;Trizay;17415003B;2.52E+13;EAU 17 SERVICE ASSAINISSEMENT GESTION PUBLIQUE;396419;6539640
RJ;0519270V0011;TROCHE;19270;Troche;579195;6477750;R;;0519270V001;TROCHE;Separatif;100;Secondaire bio (Ntk);15;;;;;19270;Troche;19270000A;2.12E+13;COMMUNE DE TROCHE ;579211;6477750
RJ;0519270V0021;TROCHE (SUD OUEST);19270;Troche;577553;6477220;R;;0519270V002;TROCHE (SUD OUEST);Separatif;120;Secondaire bio (Ntk);18;;;;;19270;Troche;19270000A;2.12E+13;COMMUNE DE TROCHE ;577532;6477400
RJ;0519272V0041;TULLE (MULATET);19038;Chameyrat;600729;6460730;R;;0519272V004;TULLE (MULATET);Mixte;20000;Secondaire bio (Ntk, Ngl et Pt phy-chi);4100;18720;;;;19272;Tulle;19272007B;2.42E+13;COMMUNAUTE D'AGGLOMERATION TULLE AGGLO;600730;6461010
RJ;0519273V0021;TURENNE (BOURG);19273;Turenne;588135;6440620;R;;0519273V002;TURENNE (BOURG);Separatif;300;Secondaire bio (Ntk);45;;;;;19273;Turenne;19031176A;2.00E+13;COMMUNAUTE D'AGGLOMERATION BASSIN DE BRIVE;588157;6440640
RJ;0519273V0031;TURENNE (GARE) 2;19273;Turenne;590338;6438280;R;;0519273V003;TURENNE (GARE) 2;Separatif;166;Secondaire bio (Ntk);24.9;48.5;;;;19273;Turenne;19031176A;2.00E+13;COMMUNAUTE D'AGGLOMERATION BASSIN DE BRIVE;590297;6438340
RJ;0524559V0011;TURSAC;24559;Tursac;545583;6431550;F;;0524559V001;TURSAC;Separatif;90;Secondaire bio (Ntk);15;;;;;24559;Tursac;24559000A;2.12E+13;COMMUNE DE TURSAC ;545729;6431650
RJ;0524559V0021;TURSAC (CAMPING BOUYSSOU);24559;Tursac;545882;6433230;F;;0524559V002;TURSAC (CAMPING BOUYSSOU);;70;Secondaire bio (Ntk);10;;;;;24559;Tursac;24559002A;4.49E+13;LISIAK JACQUELINE ;545879;6433230
RJ;0564214V0021;UNDUREIN;64214;Espes-Undurein;385441;6250850;R;;0564214V002;UNDUREIN;Separatif;180;Primaire decantation (Decanteur Primaire;27;;;;;64214;Espes-Undurein;64102054A;2.00E+13;CA DU PAYS BASQUE ;385431;6250840
RJ;0509319V0011;UNZENT;9319;Unzent;580359;6231730;R;;0509319V001;UNZENT;;50;Secondaire bio (Ntk);7;;;;;9319;Unzent;09272001A;2.51E+13;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;580337;6231740
RJ;0564540V0021;URCUIT 2;64540;Urcuit;350434;6274690;R;;0564540V002;URCUIT 2;Separatif;3000;Secondaire bio (Ntk, Ngl et Pt bio);500;;;;;64540;Urcuit;64102054A;2.00E+13;CA DU PAYS BASQUE ;350307;6274620
RJ;0532457V0011;URDENS (VILLAGE);32457;Urdens;515283;6309190;R;;0532457V001;URDENS (VILLAGE);Separatif;125;Secondaire bio (Ntk);19;19;;;;32457;Urdens;32457000A;2.13E+13;COMMUNE D'URDENS ;515252;6309180
RJ;0564541V0011;URDES BOURG;64300;Lacq;409186;6266380;R;;0564541V001;URDES BOURG;Separatif;120;Primaire bio simple (Decanteur Digesteur;18;;;;;64541;Urdes;64061002C;2.00E+13;SYNDICAT MIXTE EAU ET ASSAINISSEMENT DES TROIS CANTONS;409284;6266470
RJ;0564542V0031;URDOS (SOMPORT);64542;Urdos;409378;6195930;R;;0564542V003;URDOS (SOMPORT);Unitaire;300;Secondaire bio (Ntk);43;;;;;64542;Urdos;64422040A;2.00E+13;CC DU HAUT BEARN ;409382;6195820
RJ;0564542V0041;URDOS 2;64542;Urdos;409177;6203780;R;;0564542V004;URDOS 2;Unitaire;200;Secondaire bio (Ntk);30;;;;;64542;Urdos;64542000A;2.16E+13;COMMUNE D'URDOS ;409215;6203750
RJ;0564543V0011;UREPEL COMMUNALE;64543;Urepel;340201;6228820;R;;0564543V001;UREPEL COMMUNALE;Separatif;240;Secondaire bio (Ntk);36;36;;;;64543;Urepel;64102054A;2.00E+13;CA DU PAYS BASQUE ;340247;6228880
RJ;0540321V0011;URGONS;40321;Urgons;422790;6289510;R;;0540321V001;URGONS;Separatif;195;Secondaire bio (Ntk);29;;;;;40321;Urgons;40110010A;2.00E+13;SYNDICAT DES EAUX DU MARSEILLON ET DU TURSAN;422787;6289510
RJ;0564546V0031;URT 2 (COMMUNALE);64546;Urt;352441;6276240;R;;0564546V003;URT 2 (COMMUNALE);Mixte;4000;Secondaire bio (Ntk, Ngl et Pt phy-chi);600;730;;;;64546;Urt;64102054A;2.00E+13;CA DU PAYS BASQUE ;352032;6276100
RJ;0509321V0011;USSAT;9321;Ussat;586705;6193110;R;;0509321V001;USSAT;Unitaire;250;Secondaire bio (Ntk);50;;;;;9321;Ussat;09272001A;2.51E+13;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586939;6193100
RJ;0519275V0021;USSEL;19275;Ussel;646289;6490720;R;;0519275V002;USSEL;Mixte;19000;Secondaire bio (Ntk et Pt phy-chi);3000;5000;;;;19275;Ussel;19275000A;2.12E+13;COMMUNE D'USSEL ;646270;6490820
RJ;0546323V0011;Ussel (Bourg);46323;Ussel;580773;6389580;F;;0546323V001;USSEL (Bourg);Unitaire;40;Secondaire bio (Ntk);6;;;;;46323;Ussel;46323000A;2.15E+13;COMMUNE D'USSEL ;580779;6389580
RJ;0515244V0011;USSEL (COMMUNALE);15244;Ussel;698166;6440040;R;;0515244V001;USSEL (COMMUNALE);Mixte;1490;Secondaire bio (Ntk);134;;;;;15244;Ussel;15244000A;2.12E+13;COMMUNE D'USSEL ;698198;6440120
RJ;0564547V0041;USTARITZ (INTERCOMMUNALE) N2;64547;Ustaritz;338779;6267380;R;;0564547V004;USTARITZ (INTERCOMMUNALE) N2;Separatif;12500;Secondaire bio (Ntk et Pt phy-chi);1800;;;;;64547;Ustaritz;64102054A;2.00E+13;CA DU PAYS BASQUE ;338402;6267300
RJ;0564547V0021;USTARITZ (LOTISSEMENT ELIZA GARAIA);64547;Ustaritz;336582;6267590;R;;0564547V002;USTARITZ (LOTISSEMENT ELIZA GARAIA);Separatif;50;Secondaire bio (Ntk);8;;;;;64547;Ustaritz;64102054A;2.00E+13;CA DU PAYS BASQUE ;336654;6267570
RJ;0564547V0011;USTARITZ (LOTISSEMENT HEMERETZIAK);64547;Ustaritz;335411;6267260;R;;0564547V001;USTARITZ (LOTISSEMENT HEMERETZIAK);Separatif;100;Secondaire bio (Ntk);15;;;;;64547;Ustaritz;64102054A;2.00E+13;CA DU PAYS BASQUE ;335525;6267350
RJ;0509322V0021;USTOU Guzet Neige;9322;Ustou;560031;6188680;R;;0509322V002;USTOU Guzet Neige;Separatif;3500;Secondaire bio (Ntk);525;;;;;9322;Ustou;09272001A;2.51E+13;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;560099;6188730
RJ;0540322V0011;Uza;40322;Uza;363071;6335380;R;;0540322V001;UZA;;350;Secondaire bio (Ntk);52.5;;;;;40322;Uza;40192605B;2.54E+13;SYNDICAT MIXTE DEPARTEMENTAL D'EQUIPEMENT DES COMMUNES DES LANDES;363760;6334970
RJ;0546324V0011;UZECH (EST);46324;Uzech;573011;6389260;F;;0546324V001;UZECH (EST);Unitaire;80;Secondaire bio (Ntk);12;;;;;46324;Uzech;46324000A;2.15E+13;COMMUNE D'UZECH ;572908;6389340
RJ;0546324V0021;UZECH (OUEST);46324;Uzech;572375;6389300;F;;0546324V002;UZECH (OUEST);Separatif;45;Secondaire bio (Ntk);7;;;;;46324;Uzech;46324000A;2.15E+13;COMMUNE D'UZECH ;572389;6389310
RJ;0564549V0011;UZEIN;64183;Caubios-Loos;422373;6263300;R;;0564549V001;UZEIN;Mixte;20000;Secondaire bio (Ntk, Ngl et Pt phy-chi);4000;;;;;64549;Uzein;64519003C;2.00E+13;SYNDICAT DES EAUX LUY GABAS LEES ;422460;6263240
RJ;0519276V0011;UZERCHE;19276;Uzerche;587377;6481070;R;;0519276V001;UZERCHE;Unitaire;5000;Secondaire bio (Ntk);750;;;;;19276;Uzerche;19276000A;2.12E+13;COMMUNE D'UZERCHE ;587422;6481040
RJ;0533537V0011;UZESTE;33537;Uzeste;434535;6376980;R;;0533537V001;UZESTE;Separatif;400;Secondaire bio (Ntk);60;;;;;33537;Uzeste;33537000A;2.13E+13;COMMUNE D'UZESTE ;434590;6377080
RJ;0581305V0021;VABRE;81305;Vabre;653339;6288260;R;;0581305V002;VABRE;Unitaire;900;Secondaire bio (Ntk);135;;;;;81305;Vabre;81305000A;2.18E+13;COMMUNE DE VABRE ;653435;6288390
RJ;0512285V0011;VABRE TIZAC (LES LANDES);12021;Le Bas Segala;629840;6353030;R;;0512285V001;VABRE TIZAC (LES LANDES);;40;Secondaire bio (Ntk);6;;;;;12021;Le Bas Segala;12021035A;2.00E+13;COMMUNE DE LE BAS SEGALA ;629904;6353040
RJ;0512285V0021;VABRE TIZAC (Vabre);12021;Le Bas Segala;632420;6352590;F;;0512285V002;VABRE TIZAC (Vabre);Separatif;200;Secondaire bio (Ntk);30;;;;;12021;Le Bas Segala;12021035A;2.00E+13;COMMUNE DE LE BAS SEGALA ;632333;6352600
RJ;0512286V0021;VABRES L'ABBAYE (RAYSSAC);12286;Vabres-l'Abbaye;686374;6312460;R;;0512286V002;VABRES L'ABBAYE (RAYSSAC);Separatif;60;Secondaire bio (Ntk);9;;;;;12286;Vabres-l'Abbaye;12286000A;2.11E+13;COMMUNE DE VABRES L'ABBAYE ;686381;6312450
RJ;0512286V0031;VABRES L'ABBAYE (SALMANAC);12286;Vabres-l'Abbaye;685322;6313960;R;;0512286V003;VABRES L'ABBAYE (SALMANAC);Separatif;60;Secondaire bio (Ntk);9;;;;;12286;Vabres-l'Abbaye;12286000A;2.11E+13;COMMUNE DE VABRES L'ABBAYE ;685276;6313950
RJ;0512286V0011;VABRES L'ABBAYE (SEGONZAC);12286;Vabres-l'Abbaye;682583;6312850;F;;0512286V001;VABRES L'ABBAYE (SEGONZAC);Separatif;30;Secondaire bio (Ntk);5;;;;;12286;Vabres-l'Abbaye;12286000A;2.11E+13;COMMUNE DE VABRES L'ABBAYE ;682596;6312960
RJ;0531563V0011;VACQUIERS;31563;Vacquiers;576390;6298910;R;;0531563V001;VACQUIERS;Separatif;500;Primaire bio simple (Decanteur Digesteur;100;;;;;31563;Vacquiers;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;576347;6298930
RJ;0531563V0021;VACQUIERS N°2;31563;Vacquiers;578369;6299350;R;;0531563V002;VACQUIERS N°2;Separatif;500;Secondaire bio (Ntk);75;;;;;31563;Vacquiers;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;578294;6299420
RJ;0512287V0011;VAILHOURLES (MEMER);12287;Vailhourles;612228;6358320;F;;0512287V001;VAILHOURLES (MEMER);Unitaire;130;Primaire bio simple (Decanteur Digesteur;20;;;;;12287;Vailhourles;12287000A;2.11E+13;COMMUNE DE VAILHOURLES ;612201;6358320
RJ;0512287V0021;VAILHOURLES (ST GRAT);12205;La Rouquette;614966;6357600;F;;0512287V002;VAILHOURLES (ST GRAT);;60;Secondaire bio (Ntk);9;;;;;12287;Vailhourles;12287000A;2.11E+13;COMMUNE DE VAILHOURLES ;614953;6357620
RJ;0582184V0021;VAISSAC (COMMUNALE 2 );82184;Vaïssac;585284;6327490;R;;0582184V002;VAISSAC (COMMUNALE 2 );Separatif;180;Secondaire bio (Ntk);27;;;;;82184;Vaïssac;82134062A;2.00E+13;COMMUNAUTE DE COMMUNES QUERCY VERT-AVEYRON;585261;6327540
RJ;0524362V0021;VAL DE LOUYRE ET CAUDEAU (LES PAUVRETTES LE DIAMANT NOIR);24362;Val de Louyre et Caudeau;530178;6429590;F;;0524362V002;VAL DE LOUYRE ET CAUDEAU (LES PAUVRETTES LE DIAMANT NOIR);;140;Secondaire bio (Ntk);24;;;;;24362;Val de Louyre et Caudeau;24362008A;4.93E+13;LES PAUVRETTES LE DIAMANT NOIR;530186;6429560
RJ;0512288V0021;VALADY (BOURG);12288;Valady;655080;6374170;R;;0512288V002;VALADY (BOURG);Unitaire;1050;Secondaire bio (Ntk);165;;;;;12288;Valady;12138002A;2.41E+13;COMMUNAUTE DE COMMUNES CONQUES MARCILLAC;655038;6374100
RJ;0531564V0011;VALCABRERE (SIA ST-BERTRAND);31564;Valcabrere;502384;6218200;R;;0531564V001;VALCABRERE (SIA ST-BERTRAND);Separatif;700;Secondaire bio (Ntk);140;;;;;31564;Valcabrere;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;502372;6218190
RJ;0581306V0021;VALDERIES (communale );81306;Valderies;638424;6323470;R;;0581306V002;VALDERIES (communale );Separatif;750;Secondaire bio (Ntk);113;280;;;;81306;Valderies;81060026B;8.45E+13;REGIE D'ASSAINISSEMENT DU POLE DES EAUX DU CARMAUSIN-SEGALA;638436;6322710
RJ;0581307V0011;VALDURENQUE (COMMUNALE);81307;Valdurenque;643753;6275040;R;;0581307V001;VALDURENQUE (COMMUNALE);Mixte;1100;Secondaire bio (Ntk);165;;;;;81307;Valdurenque;81065007A;2.48E+13;COMMUNAUTE D'AGGLOMERATION DE CASTRES MAZAMET;643807;6275000
RJ;0582185V0021;VALEILLES (COMMUNALE);82185;Valeilles;534407;6365210;R;;0582185V002;VALEILLES (COMMUNALE);;125;Secondaire bio (Ntk);19;;;;;82185;Valeilles;47001006A;2.55E+13;SYNDICAT EAU47 ;534407;6365210
RJ;0582186V0031;VALENCE D AGEN (COMMUNALE);82186;Valence;531245;6336440;R;;0582186V003;VALENCE D AGEN (COMMUNALE);Mixte;7500;Secondaire bio (Ntk);1800;;;;;82186;Valence;82186002A;2.48E+13;COMMUNAUTE DE COMMUNES DES DEUX RIVES ;530081;6336900
RJ;0581308V0021;VALENCE D'ALBIGEOIS;81308;Valence-d'Albigeois;652036;6323920;R;;0581308V002;VALENCE D'ALBIGEOIS (COMMUNALE);Mixte;1300;Secondaire bio (Ntk);195;;;;;81308;Valence-d'Albigeois;81308000A;2.18E+13;COMMUNE DE VALENCE D'ALBIGEOIS ;650717;6324260
RJ;0532459V0011;VALENCE SUR BAISE;32459;Valence-sur-Baïse;489208;6312690;R;;0532459V001;VALENCE SUR BAÏSE;Separatif;1100;Secondaire bio (Ntk);176;;;;;32459;Valence-sur-Baïse;32095001B;2.00E+13;SIAEP DE LA REGION DE CONDOM-CAUSSENS ;489245;6312710
RJ;0532459V0021;VALENCE SUR BAISE (AMPEILS);32459;Valence-sur-Baïse;487219;6310310;R;;0532459V002;VALENCE SUR BAÏSE (AMPEILS);Separatif;100;Primaire bio simple (Decanteur Digesteur;20;;;;;32459;Valence-sur-Baïse;32095001B;2.00E+13;SIAEP DE LA REGION DE CONDOM-CAUSSENS ;487202;6310300
RJ;0531565V0011;VALENTINE;31483;Saint-Gaudens;513542;6224460;R;;0531565V001;VALENTINE;Separatif;1000;Secondaire bio (Ntk);200;;;;;31565;Valentine;31555272H;2.00E+13;SYNDICAT MIXTE DE L'EAU ET DE L'ASSAINISSEMENT DE LA HAUTE-GARONNE;513508;6224440
RJ;0515246V0021;VALETTE (BOURG NOUVELLE);15246;Valette;668753;6463240;R;;0515246V002;VALETTE (BOURG NOUVELLE);Separatif;230;Secondaire bio (Ntk);35;;;;;15246;Valette;15246000A;2.12E+13;COMMUNE DE VALETTE ;668789;6463200
